Title,ExperienceLevel,YearsOfExperience,Skills,Responsibilities,Keywords
Software Engineer - Experienced,Experienced,2+,JavaScript; Angular; TypeScript; HTML; CSS; Git; Testing; Agile; REST APIs; Team Leadership,Develop front-end applications using Angular; Integrate with backend APIs; Perform code reviews and testing; Collaborate in Agile sprints; Mentor junior frontend developers,Software Engineer; Angular; Front-End; JavaScript; Agile; REST APIs; Mentoring
Software Engineer - Experienced,Experienced,3+,Java; Spring Boot; Microservices; SQL; Git; Docker; Kubernetes; AWS; Agile; Mentoring,Lead backend development using Spring Boot; Design microservices architecture; Deploy services on AWS using Docker/Kubernetes; Participate in code reviews; Mentor team members,Software Engineer; Java; Spring Boot; Microservices; AWS; Backend; Mentoring
Software Engineer - Experienced,Experienced,2+,Python; Machine Learning; REST APIs; SQL; Git; Docker; Agile; Testing; AWS; CI/CD,Develop ML-powered applications using Python; Integrate REST APIs and databases; Ensure application scalability and performance; Deploy on AWS using Docker; Collaborate in Agile sprints,Software Engineer; Python; Machine Learning; REST APIs; AWS; Agile; Backend
Software Engineer - Experienced,Experienced,3+,Node.js; Express; MongoDB; Git; Docker; Kubernetes; CI/CD; Agile; Testing; Mentoring,Develop backend services using Node.js and Express; Design and maintain MongoDB databases; Deploy applications using Docker/Kubernetes; Implement CI/CD pipelines; Mentor junior engineers,Software Engineer; Node.js; Backend; MongoDB; CI/CD; Agile; Mentoring
Software Engineer - Experienced,Experienced,4+,React; Redux; JavaScript; HTML; CSS; Git; Agile; Testing; REST APIs; Mentoring,Develop front-end applications using React and Redux; Integrate APIs with backend services; Perform unit testing and code reviews; Participate in Agile workflows; Mentor junior frontend developers,Software Engineer; React; Front-End; JavaScript; REST APIs; Agile; Mentoring
Software Engineer - Experienced,Experienced,2+,Python; Django; REST APIs; PostgreSQL; Git; Docker; AWS; CI/CD; Agile; Team Leadership,Lead backend development with Django; Design and maintain REST APIs; Deploy applications on AWS using Docker; Ensure CI/CD best practices; Lead a team of junior developers,Software Engineer; Python; Django; Backend; AWS; CI/CD; Leadership
Software Engineer - Experienced,Experienced,2+,JavaScript; Angular; TypeScript; HTML; CSS; Git; Docker; CI/CD; Agile; Team Leadership,Lead frontend development using Angular; Integrate APIs and ensure responsive UI; Perform code reviews and testing; Manage CI/CD pipelines; Mentor junior developers and lead Agile teams,Software Engineer; Angular; Front-End; JavaScript; Agile; CI/CD; Leadership
System Engineer,Fresher,0-1,Windows Server; Linux; VMware; Networking Basics; Python,Assist in system installation; Perform basic configuration tasks; Support monitoring activities; Troubleshoot hardware/software issues; Document system changes,Systems Engineering; Linux; VMware; TCP/IP; Cloud Computing
Junior System Engineer,Fresher,0-1,Linux Basics; VirtualBox; TCP/IP; Bash Scripting; AWS Fundamentals,Support system configuration; Perform routine server checks; Assist in virtualization setup; Create basic scripts; Collaborate with IT team,System Support; Linux; VMware; Cloud Basics; Troubleshooting
System Engineer Trainee,Fresher,0,Windows Server; Networking; Python Basics; Monitoring Tools; Azure Fundamentals,Learn system deployment processes; Support ticket resolution; Monitor server uptime; Assist in cloud setups; Participate in training sessions,Systems Engineering; Windows Server; Python; Monitoring; Azure
Associate System Engineer,Fresher,0-2,Linux Administration Basics; VMware; Cloud Concepts; Perl Basics; TCP/IP,Assist in configuring servers; Troubleshoot network issues; Write simple automation scripts; Provide system documentation; Collaborate with senior engineers,Linux; Systems Engineering; VMware; Cloud Computing; Automation Basics
System Engineer - Entry Level,Fresher,0-1,Networking Fundamentals; VirtualBox; Python Basics; Monitoring Tools; Windows Server,Assist in daily system operations; Conduct log analysis; Configure basic network settings; Perform user account setup; Support backup operations,Systems Engineer; Windows; Networking; Python; Troubleshooting
System Engineer,Experienced,3+,Linux Administration; Active Directory; VMware; AWS; Python Scripting,Manage Linux/Windows servers; Handle virtualization with VMware; Automate tasks using Python; Implement cloud solutions; Ensure system security compliance,System Architecture; Linux; VMware; AWS; Python
System Engineer - Cloud Focus,Experienced,2+,AWS; Azure; Linux; Terraform; Nagios,Design and manage cloud systems; Monitor system performance; Automate infrastructure; Collaborate on hybrid cloud projects; Ensure compliance with standards,Cloud Computing; System Architecture; Automation; Linux; Terraform
Senior System Engineer,Experienced,2+,Windows Server; Active Directory; Docker; PowerShell; Grafana,Lead system deployments; Manage virtualization platforms; Enhance monitoring solutions; Implement security controls; Mentor junior engineers,System Engineering; Active Directory; Docker; PowerShell; Monitoring
System Engineer - Automation Specialist,Experienced,3+,Python; Bash; Ansible; Linux; VMware,Automate configuration management; Develop custom automation scripts; Improve deployment efficiency; Optimize infrastructure performance; Integrate monitoring tools,Automation; Linux; Python; System Optimization; Ansible
System Engineer - Security,Experienced,5+,Linux Security; Firewalls; AWS IAM; Compliance; PowerShell,Implement system security measures; Monitor access controls; Collaborate with security teams; Maintain compliance standards; Conduct vulnerability assessments,System Security; IAM; Linux; Compliance; Troubleshooting
System Engineer - Virtualization,Experienced,3+,VMware; Hyper-V; Docker; Linux; Networking,Maintain virtualization environments; Deploy containers; Optimize system utilization; Monitor performance metrics; Collaborate with DevOps teams,VMware; Docker; Linux; Virtualization; System Performance
System Engineer - Monitoring,Experienced,2+,Nagios; Grafana; Linux; Windows Server; Automation Scripts,Implement monitoring solutions; Ensure system uptime; Generate system reports; Integrate monitoring with automation; Support incident response,Monitoring; Nagios; Grafana; System Reliability; Automation
System Engineer,Experienced,3+,Linux; Active Directory; AWS; PowerShell; System Architecture,Design system architecture; Manage hybrid environments; Implement automation pipelines; Lead cross-team projects; Maintain documentation,System Architecture; AWS; Active Directory; Linux; Automation
System Engineer - DevOps Integration,Experienced,2+,CI/CD; Docker; Kubernetes; Linux; Ansible,Integrate systems with CI/CD pipelines; Deploy containers and clusters; Automate builds and deployments; Collaborate with DevOps teams; Ensure scalability,DevOps; CI/CD; Docker; Kubernetes; Automation
System Engineer,Experienced,8+,Windows Server; Linux; AWS; Terraform; Security Compliance,Lead system design initiatives; Manage enterprise-scale infrastructure; Ensure compliance adherence; Oversee automation projects; Mentor junior engineers,Enterprise Systems; System Architecture; AWS; Terraform; Compliance
Junior System Engineer,Fresher,0-2,Windows Server Basics; Linux Basics; VMware; TCP/IP; Python,Support infrastructure setup; Assist in troubleshooting; Learn scripting for automation; Monitor basic performance; Document processes,System Engineer; Windows Server; Linux; VMware; Python
System Engineer Intern,Fresher,0,Linux Basics; Networking; Scripting Fundamentals; Cloud Basics; Monitoring Tools,Assist senior engineers; Learn system administration tasks; Support daily operations; Participate in knowledge sessions; Perform testing,Internship; Systems Engineering; Linux; Networking; Cloud Basics
System Engineer - Cloud & Automation,Experienced,3+,AWS; Azure; Ansible; Python; Docker,Automate cloud deployments; Manage hybrid systems; Integrate cloud with on-prem infrastructure; Support security compliance; Develop automation scripts,Cloud; Automation; AWS; Azure; Python
System Engineer,Experienced,2+,Linux; Windows Server; Kubernetes; Terraform; Nagios,Design enterprise system architecture; Implement Kubernetes clusters; Optimize automation workflows; Oversee monitoring tools; Collaborate with security teams,System Engineering; Kubernetes; Terraform; Linux; Monitoring
Lead System Engineer,Experienced,10+,Enterprise Architecture; Linux; Windows Server; Cloud Strategy; Leadership,Lead enterprise system strategy; Design hybrid infrastructures; Mentor engineering teams; Ensure security governance; Collaborate with executives,Leadership; System Architecture; Enterprise Systems; Cloud Strategy; Linux
Test Automation Engineer - Fresher,Entry-Level,0-1 year,Java; Python; JavaScript basics; Selenium; Cypress; Appium; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics; Test case writing; Test documentation,Assist in creating and executing automated test scripts; Support manual testing; Collaborate with QA teams; Learn automation frameworks,QA; Test Automation; Fresher; Entry-Level; Automation; Testing
Test Automation Engineer - Fresher,Entry-Level,0-1 year,Java; Python basics; Selenium WebDriver; TestNG; Regression testing; Black-box testing; JIRA; Postman basics; Test documentation,Execute test scripts under guidance; Assist in automation setup; Document test results; Participate in defect reporting,QA; Automation; Fresher; Entry-Level; Testing; Defect Tracking
Test Automation Engineer - Fresher,Entry-Level,0-1 year,Java; Python basics; Selenium; Cypress basics; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics,Assist in test case automation; Log bugs; Support manual and regression testing; Contribute to QA documentation,QA; Software Testing; Automation; Fresher; Entry-Level; Regression Testing
Test Automation Engineer - Fresher,Entry-Level,0-1 year,Java; JavaScript basics; Selenium WebDriver; Appium; Functional testing; Regression testing; JIRA; Postman basics,Write basic test cases; Execute manual and automation tests; Document findings; Collaborate with developers,QA; Test Automation; Fresher; Entry-Level; Manual Testing; Automation
Test Automation Engineer - Fresher,Entry-Level,0-1 year,Java; Python basics; Selenium; Cypress basics; Manual testing concepts; JIRA; Postman basics,Support QA automation team; Create test documentation; Run basic automation tests; Track defects,QA; Software QA; Fresher; Entry-Level; Automation; Testing
Test Automation Engineer - Fresher,Entry-Level,0-1 year,Java; Python basics; Selenium; TestNG basics; Regression testing; Functional testing; JIRA; Postman basics,Assist in developing test cases; Execute automation scripts; Document defects; Perform regression testing,QA; Software Testing; Fresher; Entry-Level; Automation; Regression Testing
Test Automation Engineer - Fresher,Entry-Level,0-1 year,Java; Python basics; Selenium WebDriver; Appium basics; Black-box testing; Functional testing; JIRA; Postman basics,Collaborate with QA team to write automated scripts; Execute manual and automation tests; Document results,QA; Automation; Fresher; Entry-Level; Manual Testing; Automation Scripts
